arm,dataset,rows,n_pos,n_neg,pos_mismatch,neg_mismatch,auroc_stored,tv_stored,agree_published,none_published,auroc_published,tv_published,agree_reversed,none_reversed,auroc_reversed,tv_reversed,agree_coding_first,none_coding_first,auroc_coding_first,tv_coding_first,agree_majority,none_majority,auroc_majority,tv_majority
neg2,K562:FXR1,2846,1423,1423,0,0,0.817246678772441,0.5291637385804638,2846,0,0.817246678772441,0.5291637385804638,1168,0,0.707706541809614,0.37174982431482784,2226,0,0.8243839660551061,0.6444132115249473,2381,0,0.7666523122539112,0.42726633872101194
neg2,K562:FXR2,9424,4712,4712,0,0,0.7595012850548107,0.4193548387096774,9424,0,0.7595012850548107,0.4193548387096774,4458,0,0.6961114255839225,0.3459252971137521,7798,0,0.7616204409649459,0.492572156196944,7983,0,0.7367657640356162,0.393251273344652
neg2,K562:GARS,1114,557,557,0,0,0.6183871664372811,0.1741472172351885,1114,0,0.6183871664372811,0.1741472172351885,561,0,0.5516214395533909,0.08976660682226212,984,0,0.6301406289786591,0.18491921005385997,931,0,0.5732008805830157,0.13824057450628363
neg2,K562:GEMIN5,5020,2510,2510,0,0,0.7590680306661799,0.38286852589641435,5020,0,0.7590680306661799,0.38286852589641435,2365,0,0.5730093173124237,0.09880478087649398,4513,0,0.7264699766670369,0.36254980079681276,4096,0,0.7122476627355121,0.3191235059760956
neg2,K562:GRWD1,8746,4373,4373,0,0,0.7799799133290373,0.4706151383489595,8746,0,0.7799799133290373,0.4706151383489595,3407,0,0.7150372724045316,0.4187056940315573,6745,0,0.7990614140604291,0.5575120054882232,6870,0,0.7234708817788135,0.3651955179510633
neg2,K562:HNRNPC,1032,516,516,0,0,0.6646779790877952,0.2945736434108528,1032,0,0.6646779790877952,0.2945736434108528,653,0,0.6733613514812812,0.28875968992248063,958,0,0.7393598641908539,0.40503875968992253,937,0,0.6459272279310138,0.24224806201550386
neg2,K562:HNRNPL,11672,5836,5836,0,0,0.7693679795140747,0.49126113776559294,11672,0,0.7693679795140747,0.49126113776559294,8245,0,0.6763975555754949,0.3464701850582591,10829,0,0.7731880387432406,0.4912611377655929,10737,0,0.7304779491384571,0.43231665524331736
neg2,K562:IGF2BP1,11412,5706,5706,0,0,0.8051504224588675,0.49281458114265686,11412,0,0.8051504224588675,0.49281458114265686,5303,0,0.6903794150308694,0.30844724851034,9966,0,0.8350880859264862,0.5042060988433229,9945,0,0.8042899081516077,0.5
neg2,K562:KHSRP,46396,23198,23198,0,0,0.7633501074549855,0.48655056470385377,46396,0,0.7633501074549855,0.48655056470385377,30852,0,0.682116606332865,0.3585653935684111,43020,0,0.7684425718952541,0.48655056470385377,42483,0,0.7193681814613683,0.3841710492283818
neg2,K562:LARP4,860,430,430,0,0,0.6990102758247702,0.3395348837209302,860,0,0.6990102758247702,0.3395348837209302,359,0,0.6180043266630612,0.19302325581395346,750,0,0.7242942130881558,0.3720930232558139,684,0,0.640689561925365,0.2441860465116279
neg2,K562:LIN28B,13832,6916,6916,0,0,0.748639889949325,0.44838056680161936,13832,0,0.748639889949325,0.44838056680161936,5893,0,0.6577294467427188,0.29930595720069403,11132,0,0.7469416836625978,0.4671775592828224,11159,0,0.7049121913595218,0.3513591671486408
neg2,K562:LSM11,2638,1319,1319,0,0,0.6585154512602593,0.25549658832448824,2638,0,0.6585154512602593,0.25549658832448824,1602,0,0.6106287012986267,0.20090978013646704,2400,0,0.6683897960696901,0.3169067475360121,2352,0,0.6164335216159001,0.17513267626990148
neg2,K562:MATR3,9728,4864,4864,0,0,0.7732416084268416,0.5150082236842105,9728,0,0.7732416084268416,0.5150082236842105,7081,0,0.6651629503413911,0.3262746710526316,9073,0,0.7753211150869439,0.5150082236842106,8986,0,0.734404524277452,0.4496299342105263
neg2,K562:MBNL1,2388,1194,1194,0,0,0.6381246685689755,0.21859296482412058,2388,0,0.6381246685689755,0.21859296482412058,1478,0,0.5985153292986428,0.17169179229480735,2218,0,0.6912129042757057,0.3165829145728643,2188,0,0.5926193642697014,0.1515912897822445
neg2,K562:METTL1,962,481,481,0,0,0.7260882344042427,0.41787941787941785,962,0,0.7260882344042427,0.41787941787941785,641,0,0.6063856916247768,0.1995841995841996,894,0,0.7269483620834972,0.41787941787941785,888,0,0.6618379934388251,0.30977130977130973
neg2,K562:MORC2,1646,823,823,0,0,0.6876525292730711,0.35601458080194404,1646,0,0.6876525292730711,0.35601458080194404,1042,0,0.6229446841933536,0.24058323207776428,1531,0,0.7047970779340615,0.37181044957472664,1463,0,0.6609542777586668,0.27703523693803167
neg2,K562:MTPAP,2154,1077,1077,0,0,0.5926854143658793,0.16248839368616527,2154,0,0.5926854143658793,0.16248839368616527,1057,0,0.5757218760803463,0.10120705663881158,1801,0,0.6194461040287811,0.19312906220984216,1831,0,0.5950075392545577,0.1476323119777159
neg2,K562:NOLC1,3134,1567,1567,0,0,0.7174155534803861,0.402680280791321,3134,0,0.7174155534803861,0.402680280791321,1453,0,0.6579003204656996,0.26738991703892784,2790,0,0.7534568470882987,0.4696873005743458,2766,0,0.7293712168940688,0.4211869814932994
neg2,K562:NONO,22328,11164,11164,0,0,0.7626494669679028,0.4808312432819778,22328,0,0.7626494669679028,0.4808312432819778,14588,0,0.688779256493302,0.37441777140809746,20540,0,0.7689716530112081,0.49883554281619497,20174,0,0.7287796027847611,0.41812970261555005
neg2,K562:PHF6,1352,676,676,0,0,0.7595311351143167,0.4363905325443787,1352,0,0.7595311351143167,0.4363905325443787,745,0,0.6529161268863135,0.29881656804733725,1232,0,0.7619316988200694,0.45857988165680474,1162,0,0.6753691659955884,0.3328402366863905
neg2,K562:PPIL4,1316,658,658,0,0,0.7271886346208922,0.3890577507598785,1316,0,0.7271886346208922,0.3890577507598785,778,0,0.6613979453257084,0.31762917933130697,1225,0,0.7247507875943496,0.3890577507598785,1220,0,0.6522759398009996,0.27355623100303944
neg2,K562:PTBP1,15570,7785,7785,0,0,0.7562107110284464,0.46795118818240206,15570,0,0.7562107110284464,0.46795118818240206,10802,0,0.6682914997593069,0.32909441233140657,14483,0,0.7610740315866893,0.46795118818240206,14324,0,0.7191944639350165,0.40372511239563263
neg2,K562:PUM1,5302,2651,2651,0,0,0.7653995182845957,0.4688796680497925,5302,0,0.7653995182845957,0.4688796680497925,2215,0,0.6968570254052442,0.38061109015465866,4216,0,0.7753039677702883,0.4884949075820445,4275,0,0.720276015214432,0.3719351188230856
neg2,K562:QKI,4378,2189,2189,0,0,0.7383841838871671,0.4285061671996345,4378,0,0.7383841838871671,0.4285061671996345,3004,0,0.6481519896504826,0.2868889904065784,4067,0,0.7436133072021514,0.4285061671996345,4000,0,0.6963225738727274,0.3563270899954317
neg2,K562:RBFOX2,6968,3484,3484,0,0,0.7272731766408618,0.38605051664753154,6968,0,0.7272731766408618,0.38605051664753154,4191,0,0.6600872893107543,0.31371986222732484,6458,0,0.733428303044523,0.38662456946039037,6349,0,0.6619475647901971,0.2893226176808266
neg2,K562:RPS3,4738,2369,2369,0,0,0.7698821363107722,0.48205994090333476,4738,0,0.7698821363107722,0.48205994090333476,1640,0,0.6630517192931564,0.30265934993668214,3662,0,0.7823568318870396,0.5310257492612916,3474,0,0.6916121971554273,0.33896158716758124
neg2,K562:SAFB2,7488,3744,3744,0,0,0.7275402039274235,0.42174145299145305,7488,0,0.7275402039274235,0.42174145299145305,5119,0,0.6645673676172474,0.3253205128205128,6918,0,0.7258181109718569,0.421741452991453,6916,0,0.6857582530909855,0.34294871794871795
neg2,K562:SLTM,7148,3574,3574,0,0,0.6894001288294588,0.3628987129266928,7148,0,0.6894001288294588,0.3628987129266928,4479,0,0.6605755943018173,0.3153329602686066,6532,0,0.689143190154348,0.3628987129266928,6496,0,0.6479597252932562,0.2562954672635703
neg2,K562:SMNDC1,4896,2448,2448,0,0,0.7741262541917638,0.40114379084967317,4896,0,0.7741262541917638,0.40114379084967317,2506,0,0.6485223531814688,0.29084967320261446,4491,0,0.7757991217320261,0.40890522875816987,4184,0,0.7098544329905164,0.32475490196078427
neg2,K562:SND1,8260,4130,4130,0,0,0.764372863767742,0.4835351089588378,8260,0,0.764372863767742,0.4835351089588378,3038,0,0.6851832396273648,0.3564164648910411,6078,0,0.8048062367722153,0.6046004842615013,6263,0,0.6966828673440073,0.3409200968523002
neg2,K562:SRSF1,7722,3861,3861,0,0,0.7932966627605322,0.4975394975394976,7722,0,0.7932966627605322,0.4975394975394976,2992,0,0.7358612590417823,0.4545454545454545,6035,0,0.8152745889083626,0.6006216006216006,6054,0,0.7414008191008968,0.38487438487438486
neg2,K562:TIA1,11662,5831,5831,0,0,0.6967474154323512,0.29548962442119703,11662,0,0.6967474154323512,0.29548962442119703,6395,0,0.6581783900565641,0.2071685817184017,10720,0,0.7916189676987977,0.4163951294803636,10554,0,0.6912377416360864,0.2749099639855942
neg2,K562:U2AF1,2458,1229,1229,0,0,0.6263376060369124,0.22945484133441824,2458,0,0.6263376060369124,0.22945484133441824,1027,0,0.5514041925503876,0.09031733116354757,1957,0,0.6337615967786892,0.2367778681855167,1855,0,0.601212162540609,0.1676159479251424
neg2,K562:YBX3,35958,17979,17979,0,0,0.7675089190474277,0.512097447021525,35958,0,0.7675089190474277,0.512097447021525,15372,0,0.6755491983851316,0.34684910172979583,29042,0,0.7760493458880551,0.5120974470215252,28729,0,0.7123263644926844,0.3838923188163969
neg2,K562:YWHAG,1580,790,790,0,0,0.6443246274635475,0.2746835443037975,1580,0,0.6443246274635475,0.2746835443037975,973,0,0.6335907707098222,0.2556962025316456,1432,0,0.6451065534369492,0.27468354430379743,1439,0,0.6031453292741548,0.17721518987341772
neg2,K562:ZNF622,29934,14967,14967,0,0,0.798296322286081,0.4951560098884212,29934,0,0.798296322286081,0.4951560098884212,12337,0,0.7521136754975554,0.4814592102625777,23390,0,0.8285750376402126,0.6134161822676555,24023,0,0.744087934414711,0.38551479922496157
neg2,K562:ZNF800,4860,2430,2430,0,0,0.7898596081220681,0.4921810699588477,4860,0,0.7898596081220681,0.4921810699588477,1874,0,0.7285231756676659,0.4374485596707819,3727,0,0.8222472014767397,0.6238683127572016,3784,0,0.7337579806601296,0.37037037037037035
